raceId	gender	itemSlotId	itemDisplayId	label00	value00	label01	value01
1	0	28	7308	24	20	4	5
1	0	28	7309	24	21	4	5
1	0	28	7310	24	19	4	6
1	0	28	7311	24	20	4	6
1	0	28	7312	24	21	4	6
1	0	28	7313	24	19	4	7
1	0	28	7314	24	20	4	7
1	0	28	7315	24	21	4	7
1	1	28	7316	24	19	4	1
1	1	28	7317	24	19	4	2
1	1	28	7318	24	19	4	7
1	1	28	7319	24	19	4	4
1	1	28	7320	24	19	4	5
1	1	28	7321	24	19	4	6
1	1	28	7322	24	19	4	3
3	1	28	7323	3	10	2	2
3	1	28	7324	3	11	2	2
3	1	28	7325	3	12	2	2
3	1	28	7327	3	10	2	8
3	1	28	7328	3	11	2	8
3	1	28	7329	3	12	2	8
3	1	28	7330	3	10	2	3
3	1	28	7331	3	11	2	3
3	1	28	7332	3	12	2	3
3	1	28	7326	3	13	13	5
3	1	28	7333	3	13	13	1
3	1	28	7334	3	13	13	4
3	1	28	7335	3	13	13	3
3	1	28	7336	3	13	13	2
3	1	28	7337	3	10	2	1
3	1	28	7338	3	11	2	1
3	1	28	7339	3	12	2	1
3	1	28	7340	3	10	2	4
3	1	28	7341	3	11	2	4
3	1	28	7342	3	12	2	4
3	1	28	7343	3	10	2	5
3	1	28	7344	3	11	2	5
3	1	28	7345	3	12	2	5
3	1	28	7346	3	10	2	6
3	1	28	7346	3	10	2	6
3	1	28	7347	3	11	2	6
3	1	28	7348	3	12	2	6
3	1	28	7349	3	10	2	7
3	1	28	7350	3	11	2	7
3	1	28	7351	3	12	2	7
3	0	28	7353	3	11	2	2
3	0	28	7354	3	10	2	3
3	0	28	7355	3	11	2	3
3	0	28	7356	3	10	2	4
3	0	28	7357	3	11	2	4
3	0	28	7358	3	10	2	5
3	0	28	7359	3	11	2	5
3	0	28	7360	3	10	2	6
3	0	28	7361	3	11	2	6
3	0	28	7362	3	10	2	1
3	0	28	7363	3	11	2	1
3	0	28	7364	3	10	2	9
3	0	28	7365	3	11	2	9
3	0	28	7366	3	10	2	7
3	0	28	7367	3	11	2	7
3	0	28	7368	3	10	2	8
3	0	28	7369	3	11	2	8
4	0	28	7370	3	10	4	2
4	0	28	7371	3	11	4	2
4	0	28	7372	3	12	4	2
4	0	28	7373	3	13	4	2
4	0	28	7374	3	14	4	2
4	0	28	7375	3	15	4	2
4	0	28	7376	3	16	4	2
4	0	28	7377	3	10	4	3
4	0	28	7378	3	11	4	3
4	0	28	7379	3	12	4	3
4	0	28	7380	3	13	4	3
4	0	28	7381	3	14	4	3
4	0	28	7382	3	15	4	3
4	0	28	7383	3	16	4	3
4	0	28	7384	3	10	4	1
4	0	28	7385	3	11	4	1
4	0	28	7386	3	12	4	1
4	0	28	7387	3	13	4	1
4	0	28	7388	3	14	4	1
4	0	28	7389	3	15	4	1
4	0	28	7390	3	16	4	1
4	0	28	7391	3	10	4	4
4	0	28	7392	3	11	4	4
4	0	28	7393	3	12	4	4
4	0	28	7394	3	13	4	4
4	0	28	7395	3	14	4	4
4	0	28	7396	3	15	4	4
4	0	28	7397	3	16	4	4
4	0	28	7398	3	10	4	5
4	0	28	7399	3	11	4	5
4	0	28	7400	3	12	4	5
4	0	28	7401	3	13	4	5
4	0	28	7402	3	14	4	5
4	0	28	7403	3	15	4	5
4	0	28	7404	3	16	4	5
4	0	28	7405	3	10	4	6
4	0	28	7406	3	11	4	6
4	0	28	7407	3	12	4	6
4	0	28	7408	3	13	4	6
4	0	28	7409	3	14	4	6
4	0	28	7410	3	15	4	6
4	0	28	7411	3	16	4	6
4	0	28	7412	3	10	4	7
4	0	28	7413	3	11	4	7
4	0	28	7414	3	12	4	7
4	0	28	7415	3	13	4	7
4	0	28	7416	3	14	4	7
4	0	28	7417	3	15	4	7
4	0	28	7418	3	16	4	7
4	0	28	7419	3	10	4	8
4	0	28	7420	3	11	4	8
4	0	28	7421	3	12	4	8
4	0	28	7422	3	13	4	8
4	0	28	7423	3	14	4	8
4	0	28	7424	3	15	4	8
4	0	28	7425	3	16	4	8
4	0	28	7426	3	10	4	9
4	0	28	7427	3	11	4	9
4	0	28	7428	3	12	4	9
4	0	28	7429	3	13	4	9
4	0	28	7430	3	14	4	9
4	0	28	7431	3	15	4	9
4	0	28	7432	3	16	4	9
4	1	28	7433	3	9	4	6
4	1	28	7434	3	10	4	6
4	1	28	7435	3	9	4	2
4	1	28	7436	3	10	4	2
4	1	28	7437	3	9	4	3
4	1	28	7438	3	10	4	3
4	1	28	7439	3	9	4	4
4	1	28	7440	3	10	4	4
4	1	28	7441	3	9	4	5
4	1	28	7442	3	10	4	5
4	1	28	7443	3	9	4	7
4	1	28	7444	3	10	4	7
4	1	28	7445	3	9	4	10
4	1	28	7446	3	10	4	10
4	1	28	7447	3	9	4	9
4	1	28	7448	3	10	4	9
4	1	28	7449	3	9	4	1
4	1	28	7450	3	10	4	1
4	1	28	7451	3	9	4	8
4	1	28	7452	3	10	4	8
16	0	28	7453	3	8	7	1
16	0	28	7454	3	9	4	1
16	0	28	7455	3	10	4	1
16	0	28	7456	3	11	7	1
16	0	28	7457	3	12	7	1
16	0	28	7461	3	8	7	8
16	0	28	7462	3	9	4	11
16	0	28	7463	3	10	4	11
16	0	28	7464	3	11	7	8
16	0	28	7465	3	12	7	8
16	0	28	7466	3	8	7	4
16	0	28	7467	3	9	4	5
16	0	28	7468	3	10	4	5
16	0	28	7469	3	11	7	4
16	0	28	7470	3	12	7	4
16	0	28	7471	3	8	7	3
16	0	28	7472	3	9	4	6
16	0	28	7473	3	10	4	6
16	0	28	7474	3	11	7	3
16	0	28	7475	3	12	7	3
16	0	28	7476	3	8	7	2
16	0	28	7477	3	9	4	9
16	0	28	7478	3	10	4	9
16	0	28	7479	3	11	7	2
16	0	28	7480	3	12	7	2
16	0	28	7790	3	8	7	5
16	0	28	7484	3	9	4	10
16	0	28	7485	3	10	4	10
16	0	28	7791	3	11	7	5
16	0	28	7789	3	12	7	5
16	0	28	7481	3	9	4	7
16	0	28	7482	3	10	4	7
16	0	28	7483	3	8	7	9
16	0	28	7484	3	9	4	2
16	0	28	7485	3	10	4	2
16	0	28	7486	3	11	7	9
16	0	28	7487	3	12	7	9
16	0	28	7489	3	9	4	3
16	0	28	7490	3	10	4	3
16	0	28	7494	3	9	4	8
16	0	28	7495	3	10	4	8
16	0	28	7498	3	8	7	6
16	0	28	7499	3	9	4	4
16	0	28	7500	3	10	4	4
16	0	28	7501	3	11	7	6
16	0	28	7502	3	12	7	6
16	1	28	7503	3	8	4	1
16	1	28	7504	3	9	4	1
16	1	28	7505	3	10	4	1
16	1	28	7506	3	11	4	1
16	1	28	7511	3	8	4	11
16	1	28	7512	3	9	4	11
16	1	28	7513	3	10	4	11
16	1	28	7514	3	11	4	11
16	1	28	7515	3	10	7	8
16	1	28	7516	3	10	7	7
16	1	28	7517	3	10	7	2
16	1	28	7518	3	10	7	3
16	1	28	7519	3	10	7	1
16	1	28	7520	3	10	7	5
16	1	28	7521	3	10	7	6
16	1	28	7522	3	10	7	4
16	1	28	7523	3	8	4	5
16	1	28	7524	3	9	4	5
16	1	28	7525	3	10	4	5
16	1	28	7526	3	11	4	5
16	1	28	7527	3	8	4	6
16	1	28	7528	3	9	4	6
16	1	28	7529	3	10	4	6
16	1	28	7530	3	11	4	6
16	1	28	7531	3	8	4	9
16	1	28	7532	3	9	4	9
16	1	28	7533	3	10	4	9
16	1	28	7534	3	11	4	9
16	1	28	7539	3	8	4	10
16	1	28	7540	3	9	4	10
16	1	28	7541	3	10	4	10
16	1	28	7542	3	11	4	10
16	1	28	7543	3	8	4	7
16	1	28	7544	3	9	4	7
16	1	28	7545	3	10	4	7
16	1	28	7546	3	11	4	7
16	1	28	7547	3	8	4	2
16	1	28	7548	3	9	4	2
16	1	28	7549	3	10	4	2
16	1	28	7550	3	11	4	2
16	1	28	7551	3	8	4	3
16	1	28	7552	3	9	4	3
16	1	28	7553	3	10	4	3
16	1	28	7554	3	11	4	3
16	1	28	7555	3	8	4	8
16	1	28	7556	3	9	4	8
16	1	28	7557	3	10	4	8
16	1	28	7558	3	11	4	8
16	1	28	7559	3	8	4	4
16	1	28	7560	3	9	4	4
16	1	28	7561	3	10	4	4
16	1	28	7562	3	11	4	4
1	1	28	7566	23	20	4	2
1	1	28	7563	23	20	4	1
1	1	28	7564	23	21	4	1
1	1	28	7565	23	22	4	1
1	1	28	7567	23	21	4	2
1	1	28	7568	23	22	4	2
1	1	28	7569	23	20	4	7
1	1	28	7570	23	21	4	7
1	1	28	7571	23	22	4	7
1	1	28	7572	23	20	4	4
1	1	28	7573	23	21	4	4
1	1	28	7574	23	22	4	4
1	1	28	7575	23	20	4	5
1	1	28	7576	23	21	4	5
1	1	28	7577	23	22	4	5
1	1	28	7578	23	20	4	6
1	1	28	7579	23	21	4	6
1	1	28	7580	23	22	4	6
1	1	28	7581	23	20	4	3
1	1	28	7582	23	21	4	3
1	1	28	7583	23	22	4	3
5	1	28	7584	3	7	2	8
5	1	28	7586	3	7	2	6
5	1	28	7585	3	7	2	7
5	1	28	7587	3	7	2	5
5	1	28	7588	3	7	2	4
5	1	28	7589	3	7	2	1
5	1	28	7590	3	7	2	3
5	1	28	7592	3	8	4	1
5	1	28	7599	3	9	4	1
5	1	28	7593	3	8	4	6
5	1	28	7600	3	9	4	6
5	1	28	7594	3	8	4	2
5	1	28	7601	3	9	4	2
5	1	28	7595	3	8	4	3
5	1	28	7602	3	9	4	3
5	1	28	7596	3	8	4	5
5	1	28	7603	3	9	4	5
5	1	28	7597	3	8	4	4
5	1	28	7604	3	9	4	4
5	0	28	7623	3	9	2	1
5	0	28	7605	3	9	2	2
0	0	28	7606	3	10	2	2
5	0	28	7607	3	11	2	2
5	0	28	7611	3	9	2	4
0	0	28	7612	3	10	2	4
5	0	28	7613	3	11	2	4
5	0	28	7614	3	9	2	5
0	0	28	7615	3	10	2	5
5	0	28	7616	3	11	2	5
5	0	28	7617	3	9	2	6
0	0	28	7618	3	10	2	6
5	0	28	7619	3	11	2	6
5	0	28	7620	3	9	2	7
0	0	28	7621	3	10	2	7
5	0	28	7622	3	11	2	7
0	0	28	7624	3	10	2	1
5	0	28	7625	3	11	2	1
5	0	28	7626	3	9	2	8
0	0	28	7627	3	10	2	8
5	0	28	7628	3	11	2	8
12	0	28	7629	3	10	14	2
12	0	28	7630	3	11	14	2
12	0	28	7631	3	12	14	2
12	0	28	7632	3	13	14	2
12	0	28	7633	3	14	14	2
12	0	28	7634	3	15	14	2
12	0	28	7635	3	10	14	3
12	0	28	7636	3	11	14	3
12	0	28	7637	3	12	14	3
12	0	28	7638	3	13	14	3
12	0	28	7639	3	14	14	3
12	0	28	7640	3	15	14	3
12	0	28	7641	3	10	14	4
12	0	28	7642	3	11	14	4
12	0	28	7643	3	12	14	4
12	0	28	7644	3	13	14	4
12	0	28	7645	3	14	14	4
12	0	28	7646	3	15	14	4
12	0	28	7647	3	10	14	5
12	0	28	7648	3	11	14	5
12	0	28	7649	3	12	14	5
12	0	28	7650	3	13	14	5
12	0	28	7651	3	14	14	5
12	0	28	7652	3	15	14	5
12	0	28	7653	3	10	14	6
12	0	28	7654	3	11	14	6
12	0	28	7655	3	12	14	6
12	0	28	7656	3	13	14	6
12	0	28	7657	3	14	14	6
12	0	28	7658	3	15	14	6
12	0	28	7659	3	10	14	1
12	0	28	7660	3	11	14	1
12	0	28	7661	3	12	14	1
12	0	28	7662	3	13	14	1
12	0	28	7663	3	14	14	1
12	0	28	7664	3	15	14	1
12	0	28	7665	3	10	14	7
12	0	28	7666	3	11	14	7
12	0	28	7667	3	12	14	7
12	0	28	7668	3	13	14	7
12	0	28	7669	3	14	14	7
12	0	28	7670	3	15	14	7
12	0	28	7671	3	10	14	8
12	0	28	7672	3	11	14	8
12	0	28	7673	3	12	14	8
12	0	28	7674	3	13	14	8
12	0	28	7675	3	14	14	8
12	0	28	7676	3	15	14	8
12	0	28	7677	3	10	14	9
12	0	28	7678	3	11	14	9
12	0	28	7679	3	12	14	9
12	0	28	7680	3	13	14	9
12	0	28	7681	3	14	14	9
12	0	28	7682	3	15	14	9
12	0	28	7683	3	10	14	10
12	0	28	7684	3	11	14	10
12	0	28	7685	3	12	14	10
12	0	28	7686	3	13	14	10
12	0	28	7687	3	14	14	10
12	0	28	7688	3	15	14	10
12	1	28	7689	3	9	14	3
12	1	28	7690	3	10	14	3
12	1	28	7691	3	11	14	3
12	1	28	7692	3	12	14	3
12	1	28	7693	3	13	14	3
12	1	28	7694	3	9	14	2
12	1	28	7695	3	10	14	2
12	1	28	7696	3	11	14	2
12	1	28	7697	3	12	14	2
12	1	28	7698	3	13	14	2
12	1	28	7704	3	9	14	5
12	1	28	7705	3	10	14	5
12	1	28	7706	3	11	14	5
12	1	28	7707	3	12	14	5
12	1	28	7708	3	13	14	5
12	1	28	7709	3	9	14	4
12	1	28	7710	3	10	14	4
12	1	28	7711	3	11	14	4
12	1	28	7712	3	12	14	4
12	1	28	7713	3	13	14	4
12	1	28	7714	3	9	14	11
12	1	28	7715	3	10	14	11
12	1	28	7716	3	11	14	11
12	1	28	7717	3	12	14	11
12	1	28	7718	3	13	14	11
12	1	28	7719	3	9	14	9
12	1	28	7720	3	10	14	9
12	1	28	7721	3	11	14	9
12	1	28	7722	3	12	14	9
12	1	28	7723	3	13	14	9
12	1	28	7724	3	9	14	1
12	1	28	7725	3	10	14	1
12	1	28	7726	3	11	14	1
12	1	28	7727	3	12	14	1
12	1	28	7728	3	13	14	1
12	1	28	7729	3	9	14	6
12	1	28	7730	3	10	14	6
12	1	28	7731	3	11	14	6
12	1	28	7732	3	12	14	6
12	1	28	7733	3	13	14	6
12	1	28	7734	3	9	14	7
12	1	28	7735	3	10	14	7
12	1	28	7736	3	11	14	7
12	1	28	7737	3	12	14	7
12	1	28	7738	3	13	14	7
12	1	28	7739	3	9	14	10
12	1	28	7740	3	10	14	10
12	1	28	7741	3	11	14	10
12	1	28	7742	3	12	14	10
12	1	28	7743	3	13	14	10
12	1	28	7699	3	9	14	8
12	1	28	7700	3	10	14	8
12	1	28	7701	3	11	14	8
12	1	28	7702	3	12	14	8
12	1	28	7703	3	13	14	8
13	0	28	7744	3	9	18	2
13	0	28	7745	3	10	18	2
13	0	28	7746	3	11	18	2
13	0	28	7747	3	12	18	2
13	0	28	7749	3	9	18	3
13	0	28	7750	3	10	18	3
13	0	28	7751	3	11	18	3
13	0	28	7752	3	12	18	3
13	0	28	7753	3	13	18	3
13	0	28	7754	3	9	18	1
13	0	28	7755	3	10	18	1
13	0	28	7756	3	11	18	1
13	0	28	7757	3	12	18	1
13	0	28	7758	3	13	18	1
13	0	28	7759	3	9	18	4
13	0	28	7760	3	10	18	4
13	0	28	7761	3	11	18	4
13	0	28	7762	3	12	18	4
13	0	28	7763	3	13	18	4
13	0	28	7764	3	9	18	5
13	0	28	7765	3	10	18	5
13	0	28	7766	3	11	18	5
13	0	28	7767	3	12	18	5
13	0	28	7768	3	13	18	5
13	0	28	7769	3	9	18	6
13	0	28	7770	3	10	18	6
13	0	28	7771	3	11	18	6
13	0	28	7772	3	12	18	6
13	0	28	7773	3	13	18	6
13	0	28	7774	3	9	18	7
13	0	28	7775	3	10	18	7
13	0	28	7776	3	11	18	7
13	0	28	7777	3	12	18	7
13	0	28	7778	3	13	18	7
13	0	28	7779	3	9	18	8
13	0	28	7780	3	10	18	8
13	0	28	7781	3	11	18	8
13	0	28	7782	3	12	18	8
13	0	28	7783	3	13	18	8
13	0	28	7784	3	9	18	9
13	0	28	7785	3	10	18	9
13	0	28	7786	3	11	18	9
13	0	28	7787	3	12	18	9
13	0	28	7788	3	13	18	9
16	0	28	7460	3	11	7	7
16	0	28	7458	3	12	7	7
4	1	70	7792	25	60	0	0
4	1	70	7793	25	70	0	0
4	1	70	8422	25	80	0	0
4	1	70	7795	25	90	0	0
4	0	70	7792	25	60	0	0
4	0	70	7793	25	70	0	0
4	0	70	8422	25	80	0	0
4	0	70	7795	25	90	0	0
16	0	28	7459	3	8	7	7
13	0	70	7792	25	60	0	0
13	0	70	7793	25	70	0	0
13	0	70	7277	25	80	0	0
13	0	70	7795	25	90	0	0
5	1	70	7792	25	60	0	0
5	1	70	7793	25	70	0	0
5	1	70	8422	25	80	0	0
5	1	70	7795	25	90	0	0
5	0	70	7792	25	60	0	0
5	0	70	7793	25	70	0	0
5	0	70	8422	25	80	0	0
5	0	70	7795	25	90	0	0
3	1	70	7792	25	60	0	0
3	1	70	7793	25	70	0	0
3	1	70	8422	25	80	0	0
3	1	70	7795	25	90	0	0
3	0	70	7792	25	60	0	0
3	0	70	7793	25	70	0	0
3	0	70	8422	25	80	0	0
3	0	70	7795	25	90	0	0
1	1	70	7792	25	60	0	0
1	1	70	7793	25	70	0	0
1	1	70	8422	25	80	0	0
1	1	70	7795	25	90	0	0
1	0	70	7792	25	60	0	0
1	0	70	7793	25	70	0	0
1	0	70	8422	25	80	0	0
1	0	70	7795	25	90	0	0
12	1	70	7792	25	60	0	0
12	1	70	7793	25	70	0	0
12	1	70	8422	25	80	0	0
12	1	70	7795	25	90	0	0
12	0	70	7792	25	60	0	0
12	0	70	7793	25	70	0	0
12	0	70	8422	25	80	0	0
12	0	70	7795	25	90	0	0
16	0	70	7792	25	60	0	0
16	0	70	7793	25	70	0	0
16	0	70	8422	25	80	0	0
16	0	70	7795	25	90	0	0
16	1	70	7792	25	60	0	0
16	1	70	7793	25	70	0	0
16	1	70	8422	25	80	0	0
16	1	70	7795	25	90	0	0
5	0	28	7801	3	10	4	5
5	0	28	7800	3	10	4	3
5	0	28	7802	3	10	4	6
5	0	28	7803	3	10	4	7
5	0	28	7804	3	10	4	1
5	0	28	7805	3	10	4	2
5	0	28	7806	3	10	4	8
5	0	28	7807	3	10	4	4
5	0	28	7610	3	11	2	3
13	0	28	7748	3	13	18	2
5	0	28	7608	3	9	2	3
1	1	25	7830	22	11	0	13
1	1	28	7835	24	23	0	3
3	0	28	7352	3	10	2	2
1	1	26	7838	0	0	7	12
1	0	25	8085	21	13	2	102
1	0	25	8086	22	14	2	1
1	0	25	8087	22	15	2	1
1	0	24	8089	2	102	0	0
1	1	25	8098	21	13	0	13
1	1	28	1342	23	101	0	1
0	1	28	0	23	100	0	1
12	1	25	8345	1	9	2	1
12	1	25	8348	1	9	2	7
12	1	25	8347	1	9	2	11
12	1	25	8349	1	9	2	6
12	1	25	8350	1	9	2	4
12	1	25	8351	1	9	2	8
12	1	25	8352	1	9	2	2
12	1	25	8353	1	9	2	5
12	1	25	8354	1	9	2	3
12	1	25	8355	1	9	2	9
12	1	25	8356	1	9	2	10
12	1	26	8357	14	1	1	9
12	1	26	8358	14	2	1	9
12	1	26	8360	14	4	1	9
12	1	26	8359	14	3	1	9
12	1	26	8361	14	5	1	9
12	1	26	8368	14	8	1	9
12	1	26	8367	14	6	1	9
12	1	26	8366	14	11	1	9
12	1	26	8364	14	9	1	9
12	1	26	8362	14	7	1	9
12	1	26	8365	14	10	1	9
4	1	25	8394	1	8	2	1
4	1	25	8395	1	8	2	9
4	1	25	8396	1	8	2	2
4	1	25	8397	1	8	2	10
4	1	25	8398	1	8	2	4
4	1	25	8399	1	8	2	5
4	1	25	8400	1	8	2	3
4	1	25	8401	1	8	2	6
4	1	25	8402	1	8	2	8
4	1	25	8403	1	8	2	7
4	1	26	8404	7	1	1	8
4	1	26	8405	7	4	1	8
4	1	26	8406	7	5	1	8
4	1	26	8407	7	6	1	8
4	1	26	8408	7	7	1	8
4	1	26	8409	7	2	1	8
4	1	26	8410	7	8	1	8
4	1	26	8411	7	3	1	8
4	1	26	8412	7	9	1	8
4	1	26	8413	7	10	1	8
4	1	26	8414	7	11	1	8
4	1	26	8415	7	12	1	8
13	0	70	8422	25	100	0	0
16	1	25	8427	1	9	2	1
16	1	25	8429	1	9	2	3
16	1	25	8436	1	9	2	4
16	1	25	8430	1	9	2	5
16	1	25	8431	1	9	2	6
16	1	25	8432	1	9	2	7
16	1	25	8433	1	9	2	8
16	1	25	8434	1	9	2	9
16	1	25	8437	1	9	2	10
16	1	25	8435	1	9	2	11
16	1	25	8428	1	9	2	2
16	1	26	8441	7	1	1	9
16	1	26	8440	7	2	1	9
16	1	26	8442	7	3	1	9
16	1	26	8443	7	4	1	9
16	1	26	8439	7	5	1	9
16	1	26	8445	7	6	1	9
16	1	26	8446	7	7	1	9
16	1	26	8447	7	8	1	9
3	1	25	8457	1	11	2	4
3	1	25	8458	1	11	2	2
3	1	25	8460	1	11	2	1
3	1	25	8461	1	11	2	3
3	1	25	8462	1	11	2	5
3	1	25	8463	1	11	2	6
3	1	25	8464	1	11	2	7
3	1	25	8459	1	11	2	8
5	1	25	8560	1	11	2	1
5	1	25	8561	1	11	2	8
5	1	25	8562	1	11	2	7
5	1	25	8566	1	11	2	3
5	1	25	8565	1	11	2	4
5	1	25	8564	1	11	2	5
5	1	25	8563	1	11	2	6
5	1	26	8567	7	1	1	11
5	1	26	8568	7	2	1	11
5	1	26	8569	7	3	1	11
5	1	26	8570	7	4	1	11
5	1	26	8571	7	5	1	11
5	1	26	8572	7	6	1	11
5	1	26	8573	7	7	1	11
5	1	26	8574	7	8	1	11
1	1	25	8582	22	8	2	1
1	1	25	8582	21	8	2	1
1	1	25	8586	22	8	2	4
1	1	25	8586	21	8	2	4
1	1	25	8587	22	8	2	5
1	1	25	8587	21	8	2	5
1	1	25	8588	22	8	2	6
1	1	25	8588	21	8	2	6
1	1	25	8583	22	8	2	7
1	1	25	8583	21	8	2	7
1	1	25	8584	22	8	2	2
1	1	25	8584	21	8	2	2
1	1	25	8585	22	8	2	3
1	1	25	8585	21	8	2	3
1	0	0	0	27	1	0	0
1	0	0	0	26	1	0	0
3	0	0	0	27	3	0	0
4	0	0	0	27	4	0	0
5	0	0	0	26	5	0	0
12	0	0	0	26	12	0	0
13	0	0	0	26	13	0	0
16	0	0	0	27	16	0	0
